ride_dist,ride_time,ride_speed,ride_id
8.153374370864249,0.29230200914046456,27.89366516788524,202410230
7.327315602671202,0.2145019453781315,34.15966969322518,202410231
2.275448205614876,0.056414245070739645,40.3346389331563,202410232
6.662702315560891,0.26445437436243363,25.19414674695335,202410233
0.8936638101215499,0.03242160050128337,27.563840041955217,202410234
7.917306206838724,0.22742365829197733,34.81302810050707,202410235
3.591465442306755,0.11971991156825025,29.998898222200264,202410236
2.8938378865295267,0.0957852320364268,30.2117333226171,202410237
8.24056071844976,0.29605830862440574,27.834249127269537,202410238
1.4687580430681102,0.042578982537071194,34.49490700698033,202410239
5.2310369370071355,0.17839551458689037,29.322693169279635,2024102310
5.129710481772493,0.20555233878390808,24.955738826038008,2024102311
9.045444195741672,0.2843296201896684,31.813232085027604,2024102312
3.3890076118401655,0.10635922688666702,31.86378569159198,2024102313
5.312427481563892,0.18983308150849046,27.984729739143432,2024102314
5.915129564775733,0.19994334606642222,29.58402808168818,2024102315
5.325192038977603,0.1790586290821827,29.739935273007674,2024102316
8.44027003215554,0.3013517898114067,28.008030207611068,2024102317
3.4549826397740513,0.09324417291754547,37.053067571624496,2024102318
8.304211854426525,0.20160333918238105,41.19084479505617,2024102319
0.9460215906976632,0.034366460490402886,27.527466523992118,2024102320
4.30297549106014,0.1877890680849669,22.913876377048844,2024102321
0.30791130504742026,0.010230871451726685,30.09629301866103,2024102322
1.0479805607318649,0.03241460377655077,32.33050658141903,2024102323
3.98598395873195,0.1209294696995351,32.96122912500685,2024102324
9.212652466290857,0.2929365498015076,31.449310345647568,2024102325
5.123448833435092,0.16424425476836926,31.194082500240878,2024102326
3.348210201895745,0.12102484037261481,27.665479182514744,2024102327
4.977542800114467,0.16412246334176478,30.328223807787655,2024102328
2.051855760789887,0.08408512758708328,24.40212460479256,2024102329
0.2661206380211212,0.007989686594015681,33.30801964378014,2024102330
1.8910894783624987,0.0617263326495486,30.636673153727823,2024102331
0.7135397484666128,0.024740365265235688,28.841116160449513,2024102332
0.3719574522018998,0.011062065027767047,33.62459461847712,2024102333
6.2836228492231925,0.19117622213393287,32.86822377325281,2024102334
5.944721310571391,0.17591796883422248,33.79257588048576,2024102335
5.455065431535329,0.3116082248952527,17.50616638366671,2024102336
3.1318205335388627,0.08755493502629241,35.76977737004075,2024102337
5.650361910386081,0.27369879244242584,20.64445319602449,2024102338
3.6176717641590903,0.14775664343392209,24.48398718381107,2024102339
0.509494491467759,0.01578462841246564,32.2778894855323,2024102340
3.245394127532064,0.08722548062757293,37.20695035650121,2024102341
6.041804608986183,0.14900868731853245,40.54666018277683,2024102342
8.930326121545995,0.3272840542443711,27.286163214288603,2024102343
9.058465992826209,0.29453577255449226,30.75506215853728,2024102344
6.185168989817304,0.2221777427743603,27.838832605743274,2024102345
8.51377268954059,0.25161749119713417,33.83617191727869,2024102346
7.613724103033574,0.2242768556872153,33.94788142407325,2024102347
9.37525773903998,0.28267076960927723,33.16670397862137,2024102348
2.018246700397739,0.07978871829973962,25.294888092021466,2024102349
2.7652416728543514,0.09705692281440385,28.490926691980103,2024102350
0.08736642117935567,0.0027461099463461144,31.814611536439983,2024102351
1.8596342195222626,0.06313497463846506,29.454897704025978,2024102352
4.914303426396676,0.13980443339481582,35.15127029282682,2024102353
1.3374455496843896,0.04397955416053133,30.410620917222857,2024102354
0.7343604128563497,0.026583334981531058,27.624841404080836,2024102355
3.731248570622183,0.1156197823707169,32.271714183464844,2024102356
9.183970151116988,0.23955697773757922,38.33731013745504,2024102357
4.4572628306465845,0.12855462214111538,34.67213201991145,2024102358
7.049656748427958,0.22520047356766276,31.30391618075283,2024102359
8.772291845746697,0.30565097488953014,28.70035617886454,2024102360
6.200540097374459,0.22677594063186265,27.342142557530487,2024102361
4.428955452474561,0.1687714556475232,26.24232537120716,2024102362
9.115570552594939,0.43727998033024285,20.84607336862454,2024102363
2.5594191670008657,0.09776180235854032,26.180155288199625,2024102364
5.918555122875126,0.152791346277809,38.73619329273965,2024102365
7.631329218411736,0.2907738975344561,26.24489090361847,2024102366
7.505082662528238,0.29589141961647736,25.364313274971025,2024102367
3.764488412951934,0.11174824640892553,33.68722583060827,2024102368
1.0058675406459427,0.039941902549288234,25.18326560445397,2024102369
0.35322974978183597,0.0088638380889861,39.85065456246849,2024102370
0.3958081683867509,0.010979984807703468,36.04815264489757,2024102371
7.076915577365696,0.2461765441456467,28.747318725778946,2024102372
3.7949136831188044,0.09770052400846459,38.842306340035805,2024102373
3.4632784884706638,0.1570583960385238,22.050896837257774,2024102374
7.527062416421725,0.22699468383089674,33.15964184442807,2024102375
1.7018832251077198,0.06745659748023175,25.229307268372956,2024102376
7.670285130852459,0.2989876234834707,25.654189432615446,2024102377
7.100246317295001,0.208629489384334,34.03280302438471,2024102378
0.6790842898001448,0.022949649336678077,29.590181524683857,2024102379
1.3989156298581362,0.040000035471304804,34.97285973312922,2024102380
2.6786840887505994,0.08840984794665152,30.298480892841003,2024102381
4.428521190475555,0.19293321718966364,22.953648184501496,2024102382
7.14471739626516,0.1759034396540928,40.61726939686322,2024102383
6.23996682436462,0.28006798488828166,22.280186101434353,2024102384
6.6315615311177964,0.18769201355380224,35.33214549492191,2024102385
4.641096444505647,0.18950596405107542,24.49050333452716,2024102386
8.350485853873655,0.3892133313980421,21.4547786014394,2024102387
3.9766894336040703,0.21999700034456288,18.076107525901328,2024102388
4.422547866618224,0.2347386194595547,18.84030789991174,2024102389
0.9400779647188406,0.0350715280378405,26.80459099770451,2024102390
2.3518232448069263,0.07189721293048393,32.71090976893444,2024102391
1.0625908333356182,0.029404761389973184,36.13669294041455,2024102392
3.32243043143146,0.1271537377025988,26.129239230091116,2024102393
6.846046181542763,0.1967445793374558,34.796619071270285,2024102394
4.199084574388866,0.17503088286612148,23.990535302279675,2024102395
